STATION,NAME,DATE,AWND,TAVG,TMAX,TMIN,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,"PROVIDENCE, RI US",2011-08-25,11.63,,84,68,23.9,,,1,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-08-26,4.92,,85,69,14.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-08-27,5.37,,76,67,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-08-28,25.5,,77,65,42.9,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-08-29,7.38,,79,59,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-08-30,3.58,,80,57,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-08-31,2.68,,83,58,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-01,4.92,,79,59,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-02,6.26,,77,58,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-03,8.05,,82,60,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-04,8.5,,82,67,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-05,10.96,,83,67,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-06,9.62,,74,58,28,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-07,9.62,,65,58,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-08,8.05,,67,59,17,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-09,7.83,,80,60,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-10,5.82,,78,56,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-11,5.82,,71,52,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-12,5.14,,81,62,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-13,8.72,,82,62,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-14,8.28,,85,67,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-15,9.62,,83,52,23.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-16,7.61,,65,47,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-17,5.59,,65,46,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-18,10.07,,68,51,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-19,5.14,,69,48,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-20,5.82,,67,52,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-21,6.26,,75,58,17,1,,,,,,,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-22,4.25,,73,66,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-23,4.03,,73,68,12.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-24,6.04,,80,69,13,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-25,2.46,,82,68,6.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-26,2.91,,83,65,8.9,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-27,4.25,,80,64,14.1,1,1,,,,,,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-28,7.83,,76,62,17,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-29,7.61,,77,62,17,1,,1,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-09-30,8.5,,76,56,21,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-01,4.92,,74,59,15,,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-02,4.7,,70,53,13,,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-03,4.25,,67,52,13,,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-04,8.5,,67,54,17,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-05,11.41,,68,45,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-06,8.5,,64,42,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-07,4.03,,62,40,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-08,5.37,,80,49,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-09,5.82,,86,55,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-10,5.59,,84,54,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-11,6.26,,71,54,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-12,8.72,,61,53,15,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-13,8.72,,65,58,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-14,8.5,,71,59,17,,1,1,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-15,14.32,,66,52,25.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-16,12.08,,65,52,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-17,10.51,,65,52,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-18,3.58,,70,45,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-19,10.74,,61,51,23.9,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-20,13.42,,70,53,32,,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-21,7.83,,63,47,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-22,6.26,,62,44,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-23,3.58,,57,39,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-24,4.47,,61,37,15,,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-25,9.62,,59,44,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-26,4.92,,53,43,8.9,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-10-27,11.18,,49,35,21.9,,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-10-28,7.16,,48,34,19.9,,,,,,,,,,,,,1,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-10-29,14.09,,44,33,25.9,,,,1,,,,1,,,,,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-10-30,12.3,,47,32,29.1,,,,,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-10-31,2.68,,52,27,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-01,8.28,,54,34,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-02,3.8,,58,35,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-03,5.14,,61,32,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-04,12.3,,51,36,25.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-05,6.26,,50,29,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-06,5.37,,57,26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-07,6.93,,64,35,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-08,3.13,,70,45,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-09,3.8,,63,41,15,1,1,,,,,,,,,,1,,,,,,,1,
USW00014765,"PROVIDENCE, RI US",2011-11-10,2.91,,61,53,13,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-11,14.09,,57,39,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-12,10.51,,53,34,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-13,9.17,,62,36,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-14,11.41,,65,55,17.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-15,7.16,,71,55,17,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-16,2.68,,57,53,8.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-17,9.4,,55,37,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-18,7.38,,45,29,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-19,10.51,,54,28,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-20,10.96,,64,50,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-21,6.93,,55,34,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-22,3.8,,47,29,10.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-23,14.54,,47,36,23.9,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-11-24,4.7,,49,31,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-25,5.59,,61,30,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-26,3.8,,65,38,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-27,4.25,,59,33,14.1,,,,,,,,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-28,9.4,,65,50,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-11-29,6.26,,65,47,23.9,1,,,,,,,,,,,1,1,,1,,,,1,
USW00014765,"PROVIDENCE, RI US",2011-11-30,11.18,,62,39,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-01,7.61,,49,34,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-02,4.47,,52,28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-03,4.92,,47,32,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-04,4.47,,54,28,21,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-05,4.92,,60,36,12.1,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-06,6.93,,61,48,16.1,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-07,7.16,,58,46,23,,1,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-08,14.32,,47,32,31.1,,,,1,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-09,6.71,,52,27,21,,,,,,,,1,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-10,7.16,,49,30,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-11,3.58,,39,26,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-12,3.8,,47,23,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-13,4.25,,48,25,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-14,5.59,,46,30,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-15,13.65,,54,40,28,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-16,12.97,,55,39,29.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-17,8.5,,45,28,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-18,10.07,,29,16,17.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-12-19,8.95,,45,14,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-20,5.82,,44,28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-21,8.95,,58,32,23.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-12-22,8.72,,58,44,42.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-23,9.17,,47,33,17.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-24,8.05,,35,20,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-25,4.7,,42,18,10.1,,,,,,,,1,,,,,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2011-12-26,8.05,,46,26,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-27,10.29,,56,24,32,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-28,14.09,,57,28,28,1,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-29,10.51,,33,22,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-30,3.58,,53,28,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2011-12-31,4.92,,43,32,12.1,,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-01,8.5,,54,30,19.9,1,,,,,,,,,,,,,,1,,,,1,
USW00014765,"PROVIDENCE, RI US",2012-01-02,10.96,,51,30,23.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-03,10.07,,31,15,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-04,7.83,,29,11,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-05,8.5,,38,22,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-06,5.82,,53,26,23,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-07,5.82,,61,30,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-08,7.83,,45,30,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-09,3.58,,41,25,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-10,6.71,,47,25,19.9,1,,,,,,,,,,,,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-11,5.82,,42,28,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-12,12.3,,43,35,25.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-13,15.66,,54,28,36,1,1,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-14,13.2,,36,20,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-15,12.75,,20,11,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-16,6.49,,38,9,19.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-17,9.17,,48,33,17,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-18,15.88,,52,21,28,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-19,6.49,,32,15,13,,1,,,,,,,,,,1,,,,,1,,,1
USW00014765,"PROVIDENCE, RI US",2012-01-20,6.93,,30,20,17.9,1,,,,,,,,,,,1,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-21,11.18,,28,18,21,,1,,,,,,,1,,,,,,,,1,,,1
USW00014765,"PROVIDENCE, RI US",2012-01-22,6.49,,30,13,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-23,2.91,,50,26,14.1,,1,,,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-24,8.5,,56,41,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-25,8.28,,43,33,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-26,4.25,,41,32,13,,,,1,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-01-27,8.05,,58,36,28,,1,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-28,8.05,,46,29,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-29,12.3,,43,30,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-30,10.51,,40,25,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-01-31,3.13,,56,28,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-01,8.05,,60,32,21,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-02,8.95,,44,32,16.1,1,,,,,,,,,,,,1,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-03,10.29,,40,25,17,,,,,,,,,,,,,1,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-04,8.28,,45,28,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-05,6.26,,38,23,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-06,8.05,,50,22,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-07,8.5,,48,26,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-08,5.82,,36,21,13,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-09,5.59,,47,24,16.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-10,7.38,,50,23,21,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-11,8.72,,39,31,21.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-12,17,,31,17,30,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-13,8.95,,43,17,23.9,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-14,2.91,,43,24,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-15,1.79,,46,33,8.9,,,,,,,,1,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-16,4.03,,45,28,10.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-17,6.26,,52,30,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-18,9.62,,48,28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-19,6.04,,47,27,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-20,12.3,,44,26,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-21,6.71,,43,22,21.9,,,,,,,,1,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-22,8.72,,57,34,21,,1,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-23,8.5,,58,31,23.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-24,4.47,,41,31,21,1,,,1,,,,,,,,,1,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-25,20.58,,46,32,36,,,,,,,,,,,,,,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-02-26,11.41,,41,27,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-27,8.05,,51,22,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-28,10.29,,49,32,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-02-29,6.04,,40,29,13,,,,1,,,,,,,,,,,1,,1,,,1
USW00014765,"PROVIDENCE, RI US",2012-03-01,12.97,,37,26,23,,,,1,,,,,,,,,1,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-03-02,6.93,,35,25,17.9,,,,1,,,,,,,,,,,1,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-03-03,8.05,,55,34,21,1,,,1,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-04,3.13,,44,32,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-05,10.96,,41,26,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-06,7.61,,40,19,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-07,12.3,,58,30,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-08,19.24,,64,50,36,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-09,12.08,,58,35,25.9,,,,1,,,,1,,,,,1,,,,1,,,
USW00014765,"PROVIDENCE, RI US",2012-03-10,9.62,,41,28,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-11,10.51,,54,28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-12,6.49,,72,35,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-13,6.04,,67,45,17,1,1,,,,,,,,,,1,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-14,7.61,,64,40,17.9,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-15,6.49,,51,37,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-16,4.7,,44,35,10.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-17,4.47,,54,38,8.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-18,6.93,,63,35,14.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-19,5.59,,73,43,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-20,5.82,,78,44,17.9,,,,,,,,1,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-21,6.71,,76,46,17,1,1,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-22,9.62,,81,54,17,1,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-23,7.38,,70,58,19.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-24,7.83,,61,46,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-25,6.93,,50,43,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-26,14.76,,57,31,34.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-27,11.86,,49,27,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-28,5.82,,54,32,23.9,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-29,11.63,,53,38,17.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-30,7.61,,53,37,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-03-31,4.47,,42,33,12.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-01,6.04,,51,30,16.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-02,12.53,,54,38,25.9,1,,,,,,,,,,,,,,1,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-03,8.5,,59,34,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-04,9.84,,64,43,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-05,9.84,,54,38,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-06,7.61,,54,34,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-07,8.28,,56,34,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2012-04-08,8.28,,56,41,17.9,,,,,,,,,,,,,,,,,,,,
